Disease,ReadCode,MedCode,ReadTerm
Intervertebral disc disorders,7J4J200,94107,Revisional automated percutan mech exc lumb intervert disc
Intervertebral disc disorders,7J4L200,93700,Revisional percutaneous decompres coblat lumb intervert disc
Intervertebral disc disorders,7J40300,66654,Destruction of intervertebral disc NEC
Intervertebral disc disorders,7J40000,55400,Enzyme destruction of intervertebral disc
Intervertebral disc disorders,7J27.00,51264,Prosthetic replacement of intervertebral disc
Intervertebral disc disorders,N12..11,37446,Displacement of intervertebral disc
Intervertebral disc disorders,7J40500,34230,Primary excision of intervertebral disc NEC
Intervertebral disc disorders,7J40z00,29560,Operation on intervertebral disc NOS
Intervertebral disc disorders,7J40600,28578,Revisional excision of intervertebral disc NEC
Intervertebral disc disorders,N3y0700,22407,Connective tis and disc stenosis of intervertebral foramina
Intervertebral disc disorders,7J40A00,20992,Laser discectomy
Intervertebral disc disorders,N3y0500,16739,Intervertebral disc stenosis of neural canal
Intervertebral disc disorders,7J40x00,16135,Excision of intervertebral disc NOS
Intervertebral disc disorders,7J40w00,9679,Other specified excision of intervertebral disc
Intervertebral disc disorders,7J40700,5573,Percutaneous discectomy
Intervertebral disc disorders,7J40y00,5428,Other specified operation on intervertebral disc
Intervertebral disc disorders,7J40.00,5012,Other operations on intervertebral disc
Intervertebral disc disorders,N12D.00,1651,Narrowing intervertebral disc space
Intervertebral disc disorders,N12..12,904,Slipped intervertebral disc
Intervertebral disc disorders,7J40400,903,Excision of intervertebral disc NEC
Intervertebral disc disorders,7J4H.00,96344,Primary automated percutaneous mech exc intervert disc
Intervertebral disc disorders,7J4M200,98101,Prim percut intrad radiofreq thermocoag lumb intervert disc
Intervertebral disc disorders,7J4L.00,98341,Revisional percutaneous decompres coblation intervert disc
Intervertebral disc disorders,7J27z00,104483,Prosthetic replacement of intervertebral disc NOS
Intervertebral disc disorders,7J4K100,104791,Primary percutaneous decompres coblat thor intervert disc
Intervertebral disc disorders,7J4L100,105645,Revisional percutaneous decompres coblat thor intervert disc
Intervertebral disc disorders,N122.12,108887,Lumber disc bulge
Intervertebral disc disorders,Nyu7500,109443,[X]Other specified intervertebral disc displacement
Intervertebral disc disorders,7J4J.00,109483,Revisional automated percutan mech excision intervert disc
Intervertebral disc disorders,7J4Mz00,110289,Prim per intrad radiofreq thermocoag lumb intervert disc NOS
Intervertebral disc disorders,7J4H200,110757,Primary automated percutaneous mech exci lumb intervert disc
Intervertebral disc disorders,7J4Kz00,111510,Primary percutaneous decompres coblation intervert disc NOS
Intervertebral disc disorders,7J24200,113145,Revisional costotransversectomy thoracic intervertebral disc
Intervertebral disc disorders,7J4My00,113415,OS pri perc intrad radiofreq thermocoag lumb intervert disc
Intervertebral disc disorders,7J33300,113590,Revisional anterior excision of lumbar disc NEC
Intervertebral disc disorders,7J24300,114672,Revisional posterior decompression of thoracic disc
Intervertebral disc disorders,7J27100,115237,Prosthetic replacement of thoracic intervertebral disc
Intracerebral haemorrhage,662o.00,28914,Haemorrhagic stroke monitoring
Intracerebral haemorrhage,7004300,7017,Evacuation of intracerebral haematoma NEC
Intracerebral haemorrhage,G610.00,31595,Cortical haemorrhage
Intracerebral haemorrhage,G611.00,40338,Internal capsule haemorrhage
Intracerebral haemorrhage,G612.00,46316,Basal nucleus haemorrhage
Intracerebral haemorrhage,G613.00,13564,Cerebellar haemorrhage
Intracerebral haemorrhage,G614.00,7912,Pontine haemorrhage
Intracerebral haemorrhage,G615.00,62342,Bulbar haemorrhage
Intracerebral haemorrhage,G616.00,30045,External capsule haemorrhage
Intracerebral haemorrhage,G617.00,30202,"Intracerebral haemorrhage, intraventricular"
Intracerebral haemorrhage,G618.00,57315,"Intracerebral haemorrhage, multiple localized"
Intracerebral haemorrhage,G619.00,107440,Lobar cerebral haemorrhage
Intracerebral haemorrhage,G61..00,5051,Intracerebral haemorrhage
Intracerebral haemorrhage,G61..11,6960,CVA - cerebrovascular accid due to intracerebral haemorrhage
Intracerebral haemorrhage,G61..12,18604,Stroke due to intracerebral haemorrhage
Intracerebral haemorrhage,G61X000,28314,"Left sided intracerebral haemorrhage, unspecified"
Intracerebral haemorrhage,G61X100,19201,"Right sided intracerebral haemorrhage, unspecified"
Intracerebral haemorrhage,G61X.00,31060,"Intracerebral haemorrhage in hemisphere, unspecified"
Intracerebral haemorrhage,G61z.00,3535,Intracerebral haemorrhage NOS
Intracerebral haemorrhage,G681.00,48149,Sequelae of intracerebral haemorrhage
Intracerebral haemorrhage,G682.00,43451,Sequelae of other nontraumatic intracranial haemorrhage
Intracerebral haemorrhage,Gyu6200,53810,[X]Other intracerebral haemorrhage
Intracerebral haemorrhage,Gyu6F00,96630,"[X]Intracerebral haemorrhage in hemisphere, unspecified"
Intracranial hypertension,F282.00,5433,Benign intracranial hypertension
Intracranial hypertension,F282.11,46041,Pseudotumour cerebri
Iron deficiency anaemia,D000.00,27726,Iron deficiency anaemia due to chronic blood loss
Iron deficiency anaemia,D000.11,6816,Normocytic anaemia due to chronic blood loss
Iron deficiency anaemia,D000.12,48338,Iron deficiency anaemia due to blood loss
Iron deficiency anaemia,D001.00,21127,Iron deficiency anaemia due to dietary causes
Iron deficiency anaemia,D00..00,795,Iron deficiency anaemias
Iron deficiency anaemia,D00y000,55478,Sideropenic dysphagia
Iron deficiency anaemia,D00y011,36965,Kelly-Paterson syndrome
Iron deficiency anaemia,D00y012,35199,Plummer-Vinson syndrome
Iron deficiency anaemia,D00y.00,33420,Other specified iron deficiency anaemia
Iron deficiency anaemia,D00y.11,31347,Kelly - Paterson syndrome
Iron deficiency anaemia,D00y.12,20123,Plummer - Vinson syndrome
Iron deficiency anaemia,D00yz00,9537,Other specified iron deficiency anaemia NOS
Iron deficiency anaemia,D00z000,19951,Achlorhydric anaemia
Iron deficiency anaemia,D00z100,57954,Chlorotic anaemia
Iron deficiency anaemia,D00z.00,18137,Unspecified iron deficiency anaemia
Iron deficiency anaemia,D00zz00,15439,Iron deficiency anaemia NOS
Iron deficiency anaemia,D0...11,94528,Asiderotic anaemia
Iron deficiency anaemia,D0...12,19383,Sideropenic anaemia
Iron deficiency anaemia,Dyu0000,4858,[X]Other iron deficiency anaemias
Iron deficiency anaemia,1451.00,31214,H/O: anaemia - iron deficient
Irritable bowel syndrome,14CF.00,30630,History of irritable bowel syndrome
Irritable bowel syndrome,8Cm..00,104591,Management of irritable bowel syndrome
Irritable bowel syndrome,Eu45324,16560,[X]Psychogenic IBS
Irritable bowel syndrome,J521.00,923,Irritable colon - Irritable bowel syndrome
Irritable bowel syndrome,J521.11,451,Irritable bowel syndrome
Irritable bowel syndrome,J521.13,2153,Spastic colon
Irritable bowel syndrome,J521000,29835,Irritable bowel syndrome with diarrhoea
Irritable bowel syndrome,8CA4Z00,108233,Dietary education for irritable bowel syndrome
Irritable bowel syndrome,J521100,109116,Irritable bowel syndrome characterised by constipation
Juvenile arthritis,N043000,50644,Juvenile rheumatoid arthropathy unspecified
Juvenile arthritis,N043100,47831,Acute polyarticular juvenile rheumatoid arthritis
Juvenile arthritis,N043200,21533,Pauciarticular juvenile rheumatoid arthritis
Juvenile arthritis,N043300,36276,Monarticular juvenile rheumatoid arthritis
Juvenile arthritis,N043.00,4186,Juvenile rheumatoid arthritis - Still's disease
Juvenile arthritis,N043z00,27557,Juvenile rheumatoid arthritis NOS
Juvenile arthritis,N045000,42405,Juvenile ankylosing spondylitis
Juvenile arthritis,N045100,31181,Juvenile seronegative polyarthritis
Juvenile arthritis,N045200,28456,Juvenile arthritis in psoriasis
Juvenile arthritis,N045300,12575,Juvenile arthritis in Crohn's disease
Juvenile arthritis,N045400,71083,Juvenile arthritis in ulcerative colitis
Juvenile arthritis,N045500,31360,Juvenile rheumatoid arthritis
Juvenile arthritis,N045600,46622,Pauciarticular onset juvenile chronic arthritis
Juvenile arthritis,N045.00,7196,Other juvenile arthritis
Juvenile arthritis,Nyu1500,94854,[X]Other juvenile arthritis
Juvenile arthritis,Nyu1600,114008,[X]Juvenile arthritis in other diseases CE
Learning disability,918e.00,22760,On learning disability register
Learning disability,94Z9.00,108881,Preferred place of death: learning disability unit
Learning disability,9HB..00,19445,Learning disabilities administration status
Learning disability,9HB0.00,43447,Learning disabilities health action plan declined
Learning disability,9HB1.00,41391,Learning disabilities health action plan offered
Learning disability,9HB2.00,43445,Learning disabilities health action plan reviewed
Learning disability,9HB3.00,32511,Learning disabilities health assessment
Learning disability,9HB4.00,43436,Learning disabilities health action plan completed
Learning disability,9HB5.00,32952,Learning disabilities annual health assessment
Learning disability,9HB6.00,100730,Learning disabilities annual health assessment declined
Learning disability,9HB6.11,100965,Learning disabilities annual health check declined
Learning disability,9HB7.00,100729,Did not attend learning disabilities annual health assessmnt
Learning disability,9HB7.11,102234,Did not attend learning disabilities annual health check
Learning disability,9mA..00,106219,Learning disability annual health check invitation
Learning disability,9mA0.00,106249,Learning disability annual health check verbal invitation
Learning disability,9mA1.00,106248,Learning disability annual health check telephone invitation
Learning disability,9mA2.00,106247,Learning disability annual health check letter invitation
Learning disability,9mA2000,106272,Learning disability annual health check invtation 1st letter
Learning disability,9mA2100,106274,Learning disability annual health check invtation 2nd letter
Learning disability,9mA2200,106276,Learning disability annual health check invtation 3rd letter
Learning disability,E2F2.00,4672,Other specific learning difficulty
Learning disability,E3...00,1362,Mental retardation
Learning disability,E30..00,1787,"Mild mental retardation, IQ in range 50-70"
Learning disability,E30..11,1680,Educationally subnormal
Learning disability,E30..12,51954,Feeble-minded
Learning disability,E30..13,71632,Moron
Learning disability,E31..00,56577,Other specified mental retardation
Learning disability,E310.00,302,"Moderate mental retardation, IQ in range 35-49"
Learning disability,E310.11,1278,Imbecile
Learning disability,E311.00,4825,"Severe mental retardation, IQ in range 20-34"
Learning disability,E312.00,45133,Profound mental retardation with IQ less than 20
Learning disability,E312.11,51622,Idiocy
Learning disability,E31z.00,54179,Other specified mental retardation NOS
Learning disability,E3y..00,57199,Other specified mental retardation
Learning disability,E3z..00,37867,Mental retardation NOS
Learning disability,Eu7..00,28962,[X]Mental retardation
Learning disability,Eu70.00,28740,[X]Mild mental retardation
Learning disability,Eu70.12,33949,[X]Mild mental subnormality
Learning disability,Eu70000,46504,[X]Mld mental retard with statement no or min impairm behav
Learning disability,Eu70100,39412,[X]Mld mental retard sig impairment behav req attent/treatmt
Learning disability,Eu70y00,39016,"[X]Mild mental retardation, other impairments of behaviour"
Learning disability,Eu70z00,50606,[X]Mild mental retardation without mention impairment behav
Learning disability,Eu71.00,6123,[X]Moderate mental retardation
Learning disability,Eu71.11,34734,[X]Moderate mental subnormality
Learning disability,Eu71000,60913,[X]Mod mental retard with statement no or min impairm behav
Learning disability,Eu71100,54881,[X]Mod mental retard sig impairment behav req attent/treatmt
Learning disability,Eu71y00,59407,[X]Mod retard oth behav impair
Learning disability,Eu71z00,60473,[X]Mod mental retardation without mention impairment behav
Learning disability,Eu72.00,36143,[X]Severe mental retardation
Learning disability,Eu72.11,27691,[X]Severe mental subnormality
Learning disability,Eu72000,50947,[X]Sev mental retard with statement no or min impairm behav
Learning disability,Eu72100,50751,[X]Sev mental retard sig impairment behav req attent/treatmt
Learning disability,Eu72y00,55848,"[X]Severe mental retardation, other impairments of behaviour"
Learning disability,Eu72z00,55560,[X]Sev mental retardation without mention impairment behav
Learning disability,Eu73.00,51268,[X]Profound mental retardation
Learning disability,Eu73.11,65468,[X]Profound mental subnormality
Learning disability,Eu73000,70102,[X]Profound ment retrd wth statement no or min impairm behav
Learning disability,Eu73100,98100,[X]Profound ment retard sig impairmnt behav req attent/treat
Learning disability,Eu73y00,90276,"[X]Profound mental retardation, other impairments of behavr"
Learning disability,Eu73z00,60062,[X]Prfnd mental retardation without mention impairment behav
Learning disability,Eu7y.00,71196,[X]Other mental retardation
Learning disability,Eu7y000,70008,[X]Oth mental retard with statement no or min impairm behav
Learning disability,Eu7y100,56547,[X]Oth mental retard sig impairment behav req attent/treatmt
Learning disability,Eu7yy00,42520,"[X]Other mental retardation, other impairments of behaviour"
Learning disability,Eu7yz00,63273,[X]Other mental retardation without mention impairment behav
