Readcode,Disease,Medcode,ReadcodeDescr,Category,CodingSystem,Provenance
C10E500,Diabetes,18683,Type 1 diabetes mellitus with ulcer,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10E511,Diabetes,93878,Type I diabetes mellitus with ulcer,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10E512,Diabetes,98704,Insulin dependent diabetes mellitus with ulcer,NA,readcode,Cambridge
C10E600,Diabetes,69993,Type 1 diabetes mellitus with gangrene,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10E611,Diabetes,102112,Type I diabetes mellitus with gangrene,NA,readcode,Cambridge
C10E612,Diabetes,109051,Insulin dependent diabetes mellitus with gangrene,NA,readcode,Cambridge
C10E700,Diabetic ophthalmic complications,18387,Type 1 diabetes mellitus with retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
C10E700,Diabetes,18387,Type 1 diabetes mellitus with retinopathy,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10E711,Diabetic ophthalmic complications,95343,Type I diabetes mellitus with retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
C10E711,Diabetes,95343,Type I diabetes mellitus with retinopathy,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10E712,Diabetic ophthalmic complications,93875,Insulin dependent diabetes mellitus with retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
C10E712,Diabetes,93875,Insulin dependent diabetes mellitus with retinopathy,NA,readcode,Cambridge
C10E800,Diabetes,35288,Type 1 diabetes mellitus - poor control,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10E811,Diabetes,105337,Type I diabetes mellitus - poor control,NA,readcode,Cambridge
C10E812,Diabetes,72702,Insulin dependent diabetes mellitus - poor control,NA,readcode,Cambridge
C10E900,Diabetes,40682,Type 1 diabetes mellitus maturity onset,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10E911,Diabetes,96235,Type I diabetes mellitus maturity onset,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10E912,Diabetes,97849,Insulin dependent diabetes maturity onset,NA,readcode,Cambridge
C10EA00,Diabetes,69676,Type 1 diabetes mellitus without complication,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EA11,Diabetes,62613,Type I diabetes mellitus without complication,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EA12,Diabetes,99719,Insulin-dependent diabetes without complication,NA,readcode,Cambridge
C10EB00,Diabetic neurological complications,68105,Type 1 diabetes mellitus with mononeuropathy,Diagnosis of diabetic neurological complications,NA,NA
C10EB00,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),68105,Type 1 diabetes mellitus with mononeuropathy,Diagnosis of peripheral neuropathy,NA,NA
C10EB00,Diabetes,68105,Type 1 diabetes mellitus with mononeuropathy,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EC00,Diabetic neurological complications,46301,Type 1 diabetes mellitus with polyneuropathy,Diagnosis of diabetic neurological complications,NA,NA
C10EC00,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),46301,Type 1 diabetes mellitus with polyneuropathy,Diagnosis of peripheral neuropathy,NA,NA
C10EC00,Diabetes,46301,Type 1 diabetes mellitus with polyneuropathy,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EC11,Diabetic neurological complications,91943,Type I diabetes mellitus with polyneuropathy,Diagnosis of diabetic neurological complications,NA,NA
C10EC11,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),91943,Type I diabetes mellitus with polyneuropathy,Diagnosis of peripheral neuropathy,NA,NA
C10EC11,Diabetes,91943,Type I diabetes mellitus with polyneuropathy,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EC12,Diabetic neurological complications,101311,Insulin dependent diabetes mellitus with polyneuropathy,Diagnosis of diabetic neurological complications,NA,NA
C10EC12,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),101311,Insulin dependent diabetes mellitus with polyneuropathy,Diagnosis of peripheral neuropathy,NA,NA
C10EC12,Diabetes,101311,Insulin dependent diabetes mellitus with polyneuropathy,NA,readcode,Cambridge
C10ED00,Diabetes,10418,Type 1 diabetes mellitus with nephropathy,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10ED12,Diabetes,102163,Insulin dependent diabetes mellitus with nephropathy,NA,readcode,Cambridge
C10EE00,Diabetes,39070,Type 1 diabetes mellitus with hypoglycaemic coma,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EE12,Diabetes,99716,Insulin dependent diabetes mellitus with hypoglycaemic coma,NA,readcode,Cambridge
C10EF00,Diabetic ophthalmic complications,49554,Type 1 diabetes mellitus with diabetic cataract,Diagnosis of diabetic ophthalmic complications,NA,NA
C10EF00,Diabetes,49554,Type 1 diabetes mellitus with diabetic cataract,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EF12,Diabetic ophthalmic complications,100770,Insulin dependent diabetes mellitus with diabetic cataract,Diagnosis of diabetic ophthalmic complications,NA,NA
C10EF12,Diabetes,100770,Insulin dependent diabetes mellitus with diabetic cataract,NA,readcode,Cambridge
C10EG00,Diabetes,93468,Type 1 diabetes mellitus with peripheral angiopathy,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EG00,Peripheral arterial disease,93468,Type 1 diabetes mellitus with peripheral angiopathy,Peripheral vascular disease (7),NA,Kuan
C10EH00,Diabetes,18642,Type 1 diabetes mellitus with arthropathy,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EJ00,Diabetic neurological complications,54008,Type 1 diabetes mellitus with neuropathic arthropathy,Diagnosis of diabetic neurological complications,NA,NA
C10EJ00,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),54008,Type 1 diabetes mellitus with neuropathic arthropathy,Diagnosis of peripheral neuropathy,NA,NA
C10EJ00,Diabetes,54008,Type 1 diabetes mellitus with neuropathic arthropathy,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EK00,Diabetes,30323,Type 1 diabetes mellitus with persistent proteinuria,Type I diabetes mellitus (3),NA,Kuan
C10EL00,Diabetes,30294,Type 1 diabetes mellitus with persistent microalbuminuria,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EL11,Diabetes,102620,Type I diabetes mellitus with persistent microalbuminuria,NA,readcode,Cambridge
C10EM00,Diabetes,10692,Type 1 diabetes mellitus with ketoacidosis,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EM11,Diabetes,62209,Type I diabetes mellitus with ketoacidosis,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EN00,Diabetes,40837,Type 1 diabetes mellitus with ketoacidotic coma,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EN11,Diabetes,66145,Type I diabetes mellitus with ketoacidotic coma,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EP00,Diabetic ophthalmic complications,22871,Type 1 diabetes mellitus with exudative maculopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
C10EP00,Diabetes,22871,Type 1 diabetes mellitus with exudative maculopathy,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EP11,Diabetic ophthalmic complications,97894,Type I diabetes mellitus with exudative maculopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
C10EP11,Diabetes,97894,Type I diabetes mellitus with exudative maculopathy,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EQ00,Diabetes,55239,Type 1 diabetes mellitus with gastroparesis,Type I diabetes mellitus (3),readcode,Kuan and Cambridge
C10EQ11,Diabetes,108724,Type I diabetes mellitus with gastroparesis,NA,readcode,Cambridge
C10ER00,Diabetes,95636,Latent autoimmune diabetes mellitus in adult,NA,readcode,Cambridge
C10F.00,Diabetes,758,Type 2 diabetes mellitus,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F.11,Diabetes,22884,Type II diabetes mellitus,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F000,Diabetes,18777,Type 2 diabetes mellitus with renal complications,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F011,Diabetes,57278,Type II diabetes mellitus with renal complications,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F100,Diabetic ophthalmic complications,47321,Type 2 diabetes mellitus with ophthalmic complications,Diagnosis of diabetic ophthalmic complications,NA,NA
C10F100,Diabetes,47321,Type 2 diabetes mellitus with ophthalmic complications,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F111,Diabetic ophthalmic complications,100964,Type II diabetes mellitus with ophthalmic complications,Diagnosis of diabetic ophthalmic complications,NA,NA
C10F111,Diabetes,100964,Type II diabetes mellitus with ophthalmic complications,NA,readcode,Cambridge
C10F200,Diabetic neurological complications,34268,Type 2 diabetes mellitus with neurological complications,Diagnosis of diabetic neurological complications,NA,NA
C10F200,Diabetes,34268,Type 2 diabetes mellitus with neurological complications,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F211,Diabetic neurological complications,98616,Type II diabetes mellitus with neurological complications,Diagnosis of diabetic neurological complications,NA,NA
C10F211,Diabetes,98616,Type II diabetes mellitus with neurological complications,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F300,Diabetes,65267,Type 2 diabetes mellitus with multiple complications,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F311,Diabetes,43227,Type II diabetes mellitus with multiple complications,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F400,Diabetes,49074,Type 2 diabetes mellitus with ulcer,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F411,Diabetes,91646,Type II diabetes mellitus with ulcer,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F500,Diabetes,12736,Type 2 diabetes mellitus with gangrene,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F511,Diabetes,104323,Type II diabetes mellitus with gangrene,NA,readcode,Cambridge
C10F600,Diabetic ophthalmic complications,18496,Type 2 diabetes mellitus with retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
C10F600,Diabetes,18496,Type 2 diabetes mellitus with retinopathy,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F611,Diabetic ophthalmic complications,49655,Type II diabetes mellitus with retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
C10F611,Diabetes,49655,Type II diabetes mellitus with retinopathy,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F700,Diabetes,25627,Type 2 diabetes mellitus - poor control,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F711,Diabetes,47315,Type II diabetes mellitus - poor control,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F900,Diabetes,47954,Type 2 diabetes mellitus without complication,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10F911,Diabetes,53392,Type II diabetes mellitus without complication,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FA00,Diabetic neurological complications,62674,Type 2 diabetes mellitus with mononeuropathy,Diagnosis of diabetic neurological complications,NA,NA
C10FA00,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),62674,Type 2 diabetes mellitus with mononeuropathy,Diagnosis of peripheral neuropathy,NA,NA
C10FA00,Diabetes,62674,Type 2 diabetes mellitus with mononeuropathy,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FA11,Diabetic neurological complications,95351,Type II diabetes mellitus with mononeuropathy,Diagnosis of diabetic neurological complications,NA,NA
C10FA11,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),95351,Type II diabetes mellitus with mononeuropathy,Diagnosis of peripheral neuropathy,NA,NA
C10FA11,Diabetes,95351,Type II diabetes mellitus with mononeuropathy,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FB00,Diabetic neurological complications,18425,Type 2 diabetes mellitus with polyneuropathy,Diagnosis of diabetic neurological complications,NA,NA
C10FB00,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),18425,Type 2 diabetes mellitus with polyneuropathy,Diagnosis of peripheral neuropathy,NA,NA
C10FB00,Diabetes,18425,Type 2 diabetes mellitus with polyneuropathy,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FB11,Diabetic neurological complications,50527,Type II diabetes mellitus with polyneuropathy,Diagnosis of diabetic neurological complications,NA,NA
C10FB11,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),50527,Type II diabetes mellitus with polyneuropathy,Diagnosis of peripheral neuropathy,NA,NA
C10FB11,Diabetes,50527,Type II diabetes mellitus with polyneuropathy,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FC00,Diabetes,12640,Type 2 diabetes mellitus with nephropathy,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FC11,Diabetes,102201,Type II diabetes mellitus with nephropathy,NA,readcode,Cambridge
C10FD00,Diabetes,46917,Type 2 diabetes mellitus with hypoglycaemic coma,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FD11,Diabetes,98723,Type II diabetes mellitus with hypoglycaemic coma,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FE00,Diabetic ophthalmic complications,44982,Type 2 diabetes mellitus with diabetic cataract,Diagnosis of diabetic ophthalmic complications,NA,NA
C10FE00,Diabetes,44982,Type 2 diabetes mellitus with diabetic cataract,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FE11,Diabetic ophthalmic complications,93727,Type II diabetes mellitus with diabetic cataract,Diagnosis of diabetic ophthalmic complications,NA,NA
C10FE11,Diabetes,93727,Type II diabetes mellitus with diabetic cataract,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FF00,Diabetes,37806,Type 2 diabetes mellitus with peripheral angiopathy,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FF00,Peripheral arterial disease,37806,Type 2 diabetes mellitus with peripheral angiopathy,Peripheral vascular disease (7),NA,Kuan
C10FF11,Diabetes,104639,Type II diabetes mellitus with peripheral angiopathy,NA,readcode,Cambridge
C10FG00,Diabetes,59253,Type 2 diabetes mellitus with arthropathy,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FG11,Diabetes,103902,Type II diabetes mellitus with arthropathy,NA,readcode,Cambridge
C10FH00,Diabetic neurological complications,35385,Type 2 diabetes mellitus with neuropathic arthropathy,Diagnosis of diabetic neurological complications,NA,NA
C10FH00,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),35385,Type 2 diabetes mellitus with neuropathic arthropathy,Diagnosis of peripheral neuropathy,NA,NA
C10FH00,Diabetes,35385,Type 2 diabetes mellitus with neuropathic arthropathy,Type II diabetes mellitus (4),readcode,Kuan and Cambridge
C10FH11,Diabetic neurological complications,109197,Type II diabetes mellitus with neuropathic arthropathy,Diagnosis of diabetic neurological complications,NA,NA
C10FH11,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),109197,Type II diabetes mellitus with neuropathic arthropathy,Diagnosis of peripheral neuropathy,NA,NA
C10FH11,Diabetes,109197,Type II diabetes mellitus with neuropathic arthropathy,NA,readcode,Cambridge
