Condition,Prodcode,ProductName,Gemscriptcode
Painful conditions,15831,Codeine phosphate 30mg with paracetamol 500mg effervescent powder sugar free,53858020
Painful conditions,15845,Panadol NightPain tablets (GlaxoSmithKline Consumer Healthcare),83652020
Painful conditions,15871,Kapake Insts 60mg/1000mg effervescent powder sachets (Galen Ltd),80858020
Painful conditions,15950,Zomorph 200mg modified-release capsules (Ethypharm UK Ltd),85786020
Painful conditions,15964,Zomorph 60mg modified-release capsules (Ethypharm UK Ltd),85783020
Painful conditions,16001,Ibuprofen 200mg tablets (A A H Pharmaceuticals Ltd),49832020
Painful conditions,16039,Solpadeine Capsule (GlaxoSmithKline Consumer Healthcare),54213020
Painful conditions,16076,Paracetamol 325mg with tramadol 37.5 mg tablet,87620020
Painful conditions,16096,Codeine 6.75mg/5ml oral solution,88885020
Painful conditions,16106,Paracetamol 500mg / Caffeine 65mg effervescent tablets sugar free,73703020
Painful conditions,16112,Paramol soluble tablets (SSL International Plc),89744020
Painful conditions,16170,Fenbufen 300mg capsules (Genus Pharmaceuticals Ltd),59106020
Painful conditions,16176,Lederfen 450mg tablets (Mercury Pharma Group Ltd),77247020
Painful conditions,16184,Alka-seltzer Tablet (Bayer Plc),81957020
Painful conditions,16189,Morphine sulphate 10mg/ml Injection,91452020
Painful conditions,16192,Motrin 200mg Tablet (Pharmacia Ltd),56328020
Painful conditions,16193,Motrin 800mg tablets (Pfizer Ltd),68112020
Painful conditions,16194,Lodine 200mg Tablet (Shire Pharmaceuticals Ltd),58037020
Painful conditions,16205,Palaprin forte 600mg Tablet (Nicholas Laboratories Ltd),50967020
Painful conditions,16221,Diclozip 25mg gastro-resistant tablets (Ashbourne Pharmaceuticals Ltd),57190020
Painful conditions,16222,Diclozip 50mg gastro-resistant tablets (Ashbourne Pharmaceuticals Ltd),57191020
Painful conditions,16271,Zydol XL 300mg tablets (Grunenthal Ltd),83285020
Painful conditions,16272,Lofensaid Retard 100 tablets (Opus Pharmaceuticals Ltd),82238020
Painful conditions,16273,Oramorph sr 30mg Tablet (Boehringer Ingelheim Ltd),75363020
Painful conditions,16286,Lofensaid Retard 75 tablets (Opus Pharmaceuticals Ltd),82237020
Painful conditions,16335,Morphine tartrate 10mg/1ml / Cyclizine tartrate 50mg/1ml solution for injection ampoules,66055020
Painful conditions,16395,Zydol XL 200mg tablets (Grunenthal Ltd),83284020
Painful conditions,16467,Codeine phosphate 30mg with paracetamol 500mg effervescent tablets,84870020
Painful conditions,16473,Relifex 500mg dispersible tablets (Meda Pharmaceuticals Ltd),60242020
Painful conditions,16474,Nabumetone 500mg dispersible tablets sugar free,73719020
Painful conditions,16509,Lyrica 150mg capsules (Pfizer Ltd),88056020
Painful conditions,16542,Lyrica 25mg capsules (Pfizer Ltd),88048020
Painful conditions,16592,Parahypon Tablet (Wellcome Consumer),53495020
Painful conditions,16618,Tilofyl 75micrograms/hour transdermal patches (Tillomed Laboratories Ltd),89644020
Painful conditions,16818,Paracetamol 500mg with codeine phosphate 30mg effervescent powder sugar free,79777020
Painful conditions,16964,Nubain 10mg/ml Injection (Bristol-Myers Squibb Pharmaceuticals Ltd),64912020
Painful conditions,17029,Rhumalgan CR 75 tablets (Sandoz Ltd),80210020
Painful conditions,17030,Rhumalgan SR 75mg capsules (Sandoz Ltd),88558020
Painful conditions,17043,Pethidine 100mg/2ml solution for injection ampoules,90767020
Painful conditions,17092,MORPHINE HCl 10 MG INJ,3654007
Painful conditions,17126,Fenactol SR 75mg tablets (Discovery Pharmaceuticals),55714020
Painful conditions,17128,Fenactol 50mg gastro-resistant tablets (Discovery Pharmaceuticals),77273020
Painful conditions,17131,Lederfen 300mg tablets (Mercury Pharma Group Ltd),57844020
Painful conditions,17158,Panadeine forte Tablet (Sanofi-Synthelabo Ltd),66043020
Painful conditions,17163,DIAMORPHINE 1 MG INJ,2712007
Painful conditions,17165,Nycopren 500mg gastro-resistant tablets (Ardern Healthcare Ltd),74061020
Painful conditions,17167,Narphen 5mg Tablet (Smith & Nephew Healthcare Ltd),65620020
Painful conditions,17183,Aventyl 10mg Capsule (Eli Lilly and Company Ltd),55347020
Painful conditions,17201,Motrin 600mg tablets (Pfizer Ltd),56330020
Painful conditions,17271,MORPHINE SULPHATE 5 MG SUP,2221007
Painful conditions,17386,Pethidine 50mg Tablet (Roche Products Ltd),69171020
Painful conditions,17398,Morphine tartrate 15mg/1ml / Cyclizine tartrate 50mg/1ml solution for injection ampoules,66056020
Painful conditions,17412,Paracetamol 500mg / Diphenhydramine 25mg tablets,83648020
Painful conditions,17490,Cyclizine tartrate with morphine tartrate 50mg+15mg/ml injection,61675020
Painful conditions,17525,Fenactol Retard 100mg tablets (Discovery Pharmaceuticals),78919020
Painful conditions,17532,Dicloflex Retard 100mg tablets (Kent Pharmaceuticals Ltd),84868020
Painful conditions,17563,Solpadeine Max 12.8mg/500mg tablets (Omega Pharma Ltd),86857020
Painful conditions,17572,Tenoxicam 20mg powder and solvent for solution for injection vials,75159020
Painful conditions,17680,Indomax 75 SR capsules (Ashbourne Pharmaceuticals Ltd),74794020
Painful conditions,17707,CODEINE PHOS/GUAIPHENESIN/PSEUDOEPHEDRIN 7.5 MG ELI,6689007
Painful conditions,17719,SOLPADOL,!8504118
Painful conditions,17733,Condrotec 500mg+200microgram Tablet (Pharmacia Ltd),86585020
Painful conditions,17734,Dextromoramide 5mg/ml injection,62393020
Painful conditions,17754,Progesic 200mg Tablet (Eli Lilly and Company Ltd),51288020
Painful conditions,17773,Paracetamol 500mg with phenylpropanolamine 25mg tablet,70239020
Painful conditions,17808,CO-CODAMOL 30MG/500MG,!8503906
Painful conditions,17818,Ketovail 100mg modified-release capsules (Teva UK Ltd),74336020
Painful conditions,17825,MORPHINE HCL 5MG/CHLOROFORM WATER TO 5ML SOL,6649007
Painful conditions,17845,Paracetamol 500mg with methionine 100 mg tablet,70478020
Painful conditions,17863,Pentazocine 50mg suppositories,73655020
Painful conditions,17893,Oramorph sr 60mg Tablet (Boehringer Ingelheim Ltd),75364020
Painful conditions,17917,Dihydrocodeine with paracetamol 20mg with 500mg effervescent tablets,50341020
Painful conditions,17936,MXL 200mg capsules (Napp Pharmaceuticals Ltd),81692020
Painful conditions,17943,Sevredol 20mg/ml concentrated oral solution (Napp Pharmaceuticals Ltd),76947020
Painful conditions,17998,Medocodene 30mg/500mg capsules (UCB Pharma Ltd),78000020
Painful conditions,18166,Morphine sulphate 12 200mg Modified-release capsule,79897020
Painful conditions,18174,Actiq 400microgram lozenges with integral oromucosal applicator (Teva UK Ltd),81734020
Painful conditions,18193,Pholcodine 1.5mg/5ml / Promethazine 1.5mg/5ml oral solution sugar free,83633020
Painful conditions,18196,Orbifen for children 100mg/5ml Oral suspension (Orbis Consumer Products Ltd),81617020
Painful conditions,18221,Codeine phosphate 15mg with paracetamol 500mg tablets,84466020
Painful conditions,18234,Rheumacin LA 75mg capsules (Hillcross Pharmaceuticals Ltd),63553020
Painful conditions,18364,Ibular 400mg Tablet (Lagap),58456020
Painful conditions,18441,Alvedon 60mg suppositories (Intrapharm Laboratories Ltd),58883020
Painful conditions,18448,Voltarol 12.5mg suppositories (Novartis Pharmaceuticals UK Ltd),83740020
Painful conditions,18468,J Collis Browne's mixture (Thornton & Ross Ltd),73665020
Painful conditions,18482,Paracetamol 325mg with dextropropoxyphene 32.5mg tablet,66005020
Painful conditions,18490,Phenylpropanolamine 50mg / Chlorphenamine 4mg modified-release capsules,73534020
Painful conditions,18491,Pamergan P100 solution for injection 2ml ampoules (Martindale Pharmaceuticals Ltd),65611020
Painful conditions,18527,Mandafen 400mg tablets (M & A Pharmachem Ltd),86224020
Painful conditions,18583,Paracetamol 500mg with pseudoephedrine 30mg & pholcodine 5mg capsule,78071020
Painful conditions,18624,NEPENTHE SOL,4038007
Painful conditions,18626,MORPHINE SULPHATE 200 MG TAB,3656007
Painful conditions,18639,MORPHINE SULPHATE SR 100 MG TAB,3655007
Painful conditions,18640,Tolectin 200mg Capsule (Cilag Pharmaceuticals Ltd),51959020
Painful conditions,18647,Fenoket 200mg modified-release capsules (Opus Pharmaceuticals Ltd),78164020
Painful conditions,18656,SRM-RHOTARD 10mg Modified-release tablet (Pharmacia Ltd),67085020
Painful conditions,18662,Indomod 75mg modified-release capsules (Pfizer Ltd),63550020
Painful conditions,18675,Paracetamol with caffeine capsule,65998020
Painful conditions,18700,SRM-RHOTARD 30mg Modified-release tablet (Pharmacia Ltd),67086020
Painful conditions,18727,MORPHINE SULPHATE BP GRANULES 20 MG,3145007
Painful conditions,18734,Oramorph sr 100mg Tablet (Boehringer Ingelheim Ltd),75378020
Painful conditions,18792,Diamorphine 10mg tablets,55619020
Painful conditions,18798,Lofensaid 50mg gastro-resistant tablets (Opus Pharmaceuticals Ltd),79839020
Painful conditions,18799,Flu strength hot lemon 1g Powder (A A H Pharmaceuticals Ltd),84134020
Painful conditions,18801,Morcap SR 100mg capsules (Hospira UK Ltd),80790020
Painful conditions,18812,Nurofen meltlets lemon 200mg Orodispersible tablet (Reckitt Benckiser Healthcare (UK) Ltd),76985020
Painful conditions,18820,Fenpaed 100mg/5ml Oral suspension (Pinewood Healthcare),84269020
Painful conditions,18840,4Head sticks (Dendron Ltd),83884020
Painful conditions,18881,Morphgesic SR 10mg tablets (AMCo),76268020
Painful conditions,18919,Lemsip cold and flu sachets (Reckitt Benckiser Healthcare (UK) Ltd),81928020
Painful conditions,18921,Fenactol 25mg gastro-resistant tablets (Discovery Pharmaceuticals),77276020
Painful conditions,18922,Solpadeine Headache soluble tablets (Omega Pharma Ltd),87111020
Painful conditions,18965,DIAMORPHINE 2.5 GM INJ,3806007
Painful conditions,18977,DIAMORPHINE HYDROCHLORIDE 20 MG INJ,3808007
Painful conditions,19036,Arthrofen 200 tablets (Ashbourne Pharmaceuticals Ltd),62435020
Painful conditions,19046,Ibuprofen 400mg tablets (A A H Pharmaceuticals Ltd),49833020
Painful conditions,19069,Dextropropoxyphene 60mg capsules,62404020
Painful conditions,19092,Morcap sr 50mg Modified-release capsule (Faulding Pharmaceuticals (Dbl)),83123020
Painful conditions,19116,Pethidine 100mg/2ml / Promethazine 50mg/2ml solution for injection ampoules,69221020
Painful conditions,19119,Nalbuphine hc 10mg/ml Injection,64909020
Painful conditions,19139,Paracetamol 500mg Suppository (Distriphar (UK)),59831020
Painful conditions,19206,Paracetamol 500mg / Dihydrocodeine 7.46mg tablets,66015020
Painful conditions,19291,Morphine sulfate 100mg/5ml oral solution unit dose vials sugar free,54364020
Painful conditions,19317,Omnopon 10mg Tablet (Roche Products Ltd),73019020
Painful conditions,19320,Piroflam 20mg Capsule (Opus Pharmaceuticals Ltd),79274020
Painful conditions,19322,Disalcid 500mg Capsule (3M Health Care Ltd),49025020
Painful conditions,19351,DIAMORPHINE 3 GM INJ,3807007
Painful conditions,19382,Slofenac 75mg SR tablets (Sterwin Medicines),83888020
Painful conditions,19449,Morphgesic SR 30mg tablets (AMCo),76304020
Painful conditions,19471,Morphgesic SR 60mg tablets (AMCo),51511020
Painful conditions,19477,Morphgesic SR 100mg tablets (AMCo),54268020
Painful conditions,19537,BRUFEN,!0838201
Painful conditions,19538,BRUFEN,!0838101
Painful conditions,19550,CO-PROXAMOL,!1806301
Painful conditions,19559,NAPROSYN,!4802101
Painful conditions,19560,FELDENE DISPERSIBLE,!2511302
Painful conditions,19575,Proflex 200mg Tablet (Novartis Consumer Health UK Ltd),63156020
Painful conditions,19626,Triogesic Tablet (Novartis Consumer Health UK Ltd),70247020
Painful conditions,19724,ASPIRIN & CODEINE paed 75 MG TAB,3888007
Painful conditions,19738,MORPHINE,COCAINE & CHLORPROMAZINE MIX,4040007
Painful conditions,19753,INDOCID 500 MG SUP,5970007
Painful conditions,19764,Papaveretum 10mg tablet,68941020
Painful conditions,19788,FELDENE DISPERSIBLE,!2511103
Painful conditions,19854,Propain plus Tablet (Ceuta Healthcare Ltd),87456020
Painful conditions,19917,Pseudoephedrine 60mg with paracetamol 500mg tablet,66339020
Painful conditions,19954,Palladone SR 16mg capsules (Napp Pharmaceuticals Ltd),84403020
Painful conditions,19972,Hydromorphone 16mg modified-release capsules,84393020
Painful conditions,19993,Dromadol SR 100mg tablets (Teva UK Ltd),76472020
Painful conditions,20005,Morphine sulfate 10mg/10ml solution for injection pre-filled syringes,90409020
Painful conditions,20008,MORPHINE SULPHATE 20 MG CAP,6957007
Painful conditions,20016,Tolmetin 400mg Capsule,67138020
Painful conditions,20036,Clotam 200mg Capsule (Thames Laboratories Ltd),83580020
Painful conditions,20039,Dromoran roche 1.5mg Tablet (Roche Products Ltd),53853020
Painful conditions,20059,Tiaprofenic acid 300mg sachets,67058020
Painful conditions,20068,Paracetamol 250mg/5ml oral suspension sugar free,57017020
Painful conditions,20077,Paracetamol 400mg with codeine phosphate 10mg with diphenhydramine 5mg & caffeine 50mg tablet,71757020
Painful conditions,20116,Paradote 100mg/500mg tablets (Sinclair IS Pharma Plc),81241020
Painful conditions,20194,PARACETAMOL 75 MG SUS,4616007
Painful conditions,20219,MORPHINE SULPHATE 120 MG CAP,6905007
Painful conditions,20230,Salsalate 500mg capsules,66560020
Painful conditions,20256,Paracetamol 450mg with codeine phosphate 10mg with doxylamine 5mg & caffeine 30mg tablet,71760020
Painful conditions,20310,Zamadol Melt 50mg tablets (Meda Pharmaceuticals Ltd),87131020
Painful conditions,20384,Flamatak MR 100mg tablets (Actavis UK Ltd),85672020
Painful conditions,20385,Arthrosin 500 tablets (Ashbourne Pharmaceuticals Ltd),62239020
Painful conditions,20386,Ramodar 200mg Tablet (Wyeth Pharmaceuticals),60937020
Painful conditions,20395,Flamatak MR 75mg tablets (Actavis UK Ltd),85673020
Painful conditions,20442,Nurofen 5% gel (Reckitt Benckiser Healthcare (UK) Ltd),83984020
Painful conditions,20503,TOLECTIN 200 MG TAB,4326007
Painful conditions,20565,Paracetamol 500mg with codeine phosphate 8mg & caffeine 30mg capsule,73512020
Painful conditions,20621,Dicloflex 75mg SR tablets (Kent Pharmaceuticals Ltd),84866020
Painful conditions,20646,Triogesic Oral solution (Novartis Consumer Health UK Ltd),70248020
Painful conditions,20653,DICLOFENAC SODIUM S/R,!1857105
Painful conditions,20663,PIROXICAM,!5677102
Painful conditions,20699,PIROXICAM DISPERSIBLE,!5677103
Painful conditions,20704,NAPROXEN SODIUM,!4805101
Painful conditions,20709,MEFENAMIC ACID DISPERSIBLE,!4405104
Painful conditions,20713,DIAMORPHINE 30 MG SUP,3810007
Painful conditions,20742,PIROXICAM DISPERSIBLE,!5677104
Painful conditions,20752,DIAMORPHINE 15 MG INJ,2726007
Painful conditions,20783,Morphine sulfate 30mg suppositories,59814020
Painful conditions,20805,Dicloflex 75mg SR tablets (Teva UK Ltd),85934020
Painful conditions,20815,Morphine sulfate 20mg suppositories,56944020
Painful conditions,20853,Propain Tablet (Sankyo Pharma UK Ltd),71763020
Painful conditions,20978,Anadin Ultra liquid capsules (Wyeth Consumer Healthcare),77321020
Painful conditions,21045,Ibumetin 400mg Tablet (Alfred Benzon (UK) Ltd),59456020
Painful conditions,21067,Doloxene Capsule (Eli Lilly and Company Ltd),49085020
Painful conditions,21104,PARACETAMOL/CODEINE PHOSPHATE 500 MG TAB,6402007
Painful conditions,21113,Dihydrocodeine with paracetamol forte 30mg with 500mg effervescent tablets,50342020
Painful conditions,21123,Piroxicam 20mg Capsule (Berk Pharmaceuticals Ltd),50315020
Painful conditions,21229,Paracetamol 500mg / Dihydrocodeine 7.46mg effervescent tablets sugar free,89742020
Painful conditions,21251,Ultramol Soluble tablets (Zentiva),82938020
Painful conditions,21256,Tramake Insts 50mg sachets (Galen Ltd),84442020
Painful conditions,21275,Palladone SR 8mg capsules (Napp Pharmaceuticals Ltd),84401020
Painful conditions,21285,Palladone SR 24mg capsules (Napp Pharmaceuticals Ltd),84404020
Painful conditions,21370,PARACETAMOL/PHENYLPROPANOLAMINE/PHOLCODI 150 MG SYR,3619007
Painful conditions,21387,Diclofenac sodium 50mg gastro-resistant tablets (Mylan),60371020
Painful conditions,21397,Zydol XL 400mg tablets (Grunenthal Ltd),83287020
Painful conditions,21419,Seractil 300mg tablets (Thornton & Ross Ltd),89574020
Painful conditions,21421,Seractil 400mg tablets (Thornton & Ross Ltd),89582020
Painful conditions,21435,Contac 400 modified-release capsules (GlaxoSmithKline Consumer Healthcare),73537020
Painful conditions,21444,Volraman 25mg gastro-resistant tablets (LPC Medical (UK) Ltd),74266020
Painful conditions,21491,PARACETAMOL 30 MG SUP,2136007
Painful conditions,21610,Rhumalgan CR 100 tablets (Sandoz Ltd),80211020
Painful conditions,21620,SLOFENAC 75 MG TAB,6993007
Painful conditions,21673,Paracetamol 500mg with codeine phosphate 8mg & caffeine 30mg effervescent tablet,66002020
Painful conditions,21703,Paracetamol 1000mg with codeine phosphate 60mg effervescent powder sugar free,79776020
