"Condition","Prodcode","Gemscriptcode","ProductName","Aurum"
"Painful conditions",34008,"53798020","Dihydrocodeine 30mg tablets (IVAX Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34022,"55237020","Co-proxamol 32.5mg/325mg tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34065,"65707020","Tramadol sr 150mg Modified-release tablet (Winthrop Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34073,"79799020","Collins 1.5mg/5ml elixir (Collins Elixir Co)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34090,"49427020","Codeine Oral solution (Berk Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34091,"51270020","Diclofenac sodium 25mg gastro-resistant tablets (Sandoz Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34152,"49471020","Codeine 15mg/5ml Oral solution (Celltech Pharma Europe Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34164,"65470020","Paracetamol 500mg soluble tablets (Fannin UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34172,"61856020","Codeine 15mg/5ml Oral solution (William Ransom)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34176,"62214020","Codeine 15mg/5ml Oral solution (Rusco Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34190,"59891020","Indometacin 75mg modified-release capsules (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34199,"49856020","Indometacin 100mg suppositories (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34209,"50186020","Paracetamol 500mg/5ml Oral suspension sugar free (Rosemont Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34229,"56031020","Co-codamol 8mg+500mg Dispersible tablet (Rhone-Poulenc Rorer Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34235,"54292020","Paracetamol 120mg Suppository (Penn Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34257,"59021020","Co-codamol 8mg/500mg effervescent tablets (Mylan)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34260,"65703020","Tramadol sr 100mg Modified-release tablet (Winthrop Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34264,"66696020","Co-codamol 30mg/500mg tablets (IVAX Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34266,"57285020","Tixymol 120mg/5ml Oral suspension (Novartis Consumer Health UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34271,"60405020","Diclofenac sodium 100mg modified-release tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34281,"65711020","Tramadol sr 200mg Modified-release tablet (Winthrop Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34289,"59490020","Naproxen 250mg gastro-resistant tablets (Mylan)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34290,"53361020","Naproxen 250mg gastro-resistant tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34305,"63640020","Paracetamol 500mg Tablet (M & A Pharmachem Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34319,"49379020","Co-proxamol 32.5mg/325mg tablets (Zentiva)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34348,"49483020","Codeine 15mg tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34349,"57798020","Co-proxamol 32.5mg/325mg tablets (IVAX Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34350,"50175020","Paracetamol 500mg Tablet (Celltech Pharma Europe Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34354,"56266020","Ibuprofen 200mg tablets (Vantage)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34359,"56114020","Ibuprofen 400mg tablets (Vantage)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34373,"54018020","Codeine Oral solution (Co-operative)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34383,"49485020","Codeine 30mg tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34396,"51557020","Paracetamol 500mg Tablet (Family Health)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34397,"63582020","Co-proxamol 32.5mg+325mg Tablet (M & A Pharmachem Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34409,"54028020","Paracetamol 500mg Tablet (Co-operative)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34422,"57153020","Tramadol 50mg capsules (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34425,"53852020","Ibuprofen 400mg Tablet (Family Health)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34437,"67010020","Codeine 15mg/5ml Oral solution (Nucare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34438,"50007020","Mefenamic acid 250mg capsules (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34440,"49549020","Dihydrocodeine 30mg tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34444,"49431020","Codeine 15mg tablets (Wockhardt UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34447,"57304020","Ibuprofen 200mg tablets (Thornton & Ross Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34468,"59367020","Co-proxamol 32.5mg/325mg tablets (Sandoz Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34477,"63736020","Morphine sulfate 10mg/5ml oral solution (Martindale Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34487,"53792020","Diclofenac sodium 50mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34489,"49497020","Diamorphine hydrochloride 10mg Injection (Hillcross Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34495,"59020020","Co-codamol 8mg/500mg tablets (Mylan)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34497,"49320020","Co-codamol 8mg+500mg Tablet (Berk Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34500,"61746020","Paracetamol 500mg tablets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34518,"49331020","Co-codamol 8mg/500mg tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34521,"60506020","Tramadol 50mg capsules (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34527,"59965020","Ibuprofen 200mg tablets (Zentiva)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34536,"57812020","Ibuprofen 400mg tablets (IVAX Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34546,"62885020","Co-proxamol 32.5mg+325mg Tablet (Neo Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34550,"69005020","Ibuprofen 400mg tablets film coated (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34552,"49478020","Codeine 30mg tablets (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34554,"49368020","Co-proxamol 32.5/325 Tablet (C P Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34570,"59770020","Tramadol 50mg capsules (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34579,"49542020","Dihydrocodeine 30mg tablets (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34595,"60066020","Mefenamic acid 500mg tablets (Zentiva)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34597,"62331020","Co-proxamol 32.5mg/325mg tablets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34610,"59491020","Naproxen 500mg gastro-resistant tablets (Mylan)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34616,"65869020","Piroxicam 0.5% gel (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34621,"66405020","Ibuprofen 200mg Tablet (Nucare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34639,"57229020","Tramadol 50mg capsules (Genus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34662,"59895020","Dihydrocodeine 30mg tablets (Mylan)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34663,"68074020","Ibuprofen 100mg/5ml Oral suspension (Neo Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34667,"56463020","Co-codamol 30mg/500mg tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34669,"50181020","Paracetamol 500mg capsules (Zentiva)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34678,"53119020","Paracetamol 120mg/5ml oral solution paediatric (Thornton & Ross Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34700,"61580020","Paracetamol 250mg/5ml oral suspension sugar free (Pinewood Healthcare)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34718,"57214020","Paracetamol 120mg/5ml oral suspension sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34725,"55428020","Flurbiprofen 50mg Tablet (Bristol-Myers Squibb Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34729,"62386020","Ibuprofen 400mg tablets (OBG Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34730,"49536020","Dihydrocodeine 30mg Tablet (Berk Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34737,"54661020","Co-dydramol 10mg/500mg tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34738,"60413020","Naproxen 250mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34743,"49089020","Naproxen 500mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34757,"59877020","Ibuprofen 400mg Tablet (Unichem)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34761,"53414020","Paracetamol 120mg/5ml Oral solution (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34769,"49088020","Naproxen 500mg tablets (A A H Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34771,"50378020","Morphine sulphate 30mg/ml Injection (Celltech Pharma Europe Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34784,"59364020","Co-codamol 8mg/500mg effervescent tablets (Sandoz Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34786,"49452020","Diamorphine 10mg powder for solution for injection ampoules (Novartis Vaccines and Diagnostics Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34787,"49453020","Diamorphine 30mg powder for solution for injection ampoules (Novartis Vaccines and Diagnostics Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34789,"65481020","Codeine 30mg tablets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34793,"60065020","Mefenamic acid 250mg capsules (Zentiva)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34808,"61634020","Tramadol 50mg capsules (PLIVA Pharma Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34815,"63355020","Co-codamol 8mg/500mg tablets (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34840,"67663020","Co-codamol 30mg/500mg tablets (Almus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34845,"66914020","Co-codamol 30mg/500mg effervescent tablets (Zentiva)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34850,"53364020","Ibuprofen 600mg tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34858,"54029020","Paracetamol Capsule (Co-operative)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34861,"56086020","Paracetamol 120mg suppositories (Martindale Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34865,"49324020","Co-codamol 8mg+500mg Tablet (C P Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34889,"49829020","Ibuprofen 400mg Tablet (Celltech Pharma Europe Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34898,"49994020","Mefenamic acid 250mg Capsule (Berk Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34910,"49995020","Mefenamic acid 500mg Tablet (Berk Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34911,"49827020","Ibuprofen 200mg Tablet (Celltech Pharma Europe Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34920,"49340020","Co-dydramol 10mg+500mg Tablet (Berk Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34924,"55454020","Mefenamic acid 250mg Capsule (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34931,"62843020","Ibuprofen 200mg Tablet (Regent Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34939,"55837020","Co-dydramol 10mg+500mg Tablet (Duncan Flockhart Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34954,"62938020","Paracetamol 500mg tablets (Aspar Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34961,"59472020","Ibuprofen 600mg tablets (Sandoz Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34968,"55234020","Co-codamol 8mg/500mg tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",34980,"53948020","Ibuprofen 200mg tablets sugar coated (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35038,"92091020","OxyNorm 20mg/2ml solution for injection ampoules (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35085,"92087020","Oxycodone 20mg/2ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35093,"90415020","Morphine sulfate 50mg/50ml solution for infusion vials","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35265,"93625020","Nurofen for children 3 months to 9 years 100mg/5ml Oral suspension (Reckitt Benckiser Healthcare (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35292,"93690020","Nurofen 200mg liquid capsules (Reckitt Benckiser Healthcare (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35341,"92085020","Oxycodone 10mg/1ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35347,"92192020","Tramadol 24 Modified-release tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35438,"93712020","Tramquel SR 100mg capsules (Beechmere Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35651,"92196020","Tradorec XL 200mg tablets (Endo Ventures Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35653,"91953020","Etopan XL 600mg tablets (Sun Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35656,"92194020","Tradorec XL 100mg tablets (Endo Ventures Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35679,"67535020","Paracetamol 500mg Tablet (Nucare Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35711,"92493020","Dicloflex 25mg gastro-resistant tablets (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35749,"88962020","Radian B Ibuprofen Massage stick (Thornton & Ross Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35792,"50970020","Codeine 25mg/5ml oral solution (Thornton & Ross Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35800,"58107020","Mandanol Infant paracetamol 120mg/5ml oral suspension (M & A Pharmachem Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35806,"88985020","Larapam SR 100mg tablets (Sandoz Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35857,"91410020","Tixylix Night Cough oral solution (Novartis Consumer Health UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35890,"93688020","Nurofen 200mg caplets (Reckitt Benckiser Healthcare (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35893,"91115020","Dicloflex Retard 100mg tablets (Almus Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35935,"72118020","Meloxicam 7.5mg tablets (Somex Pharma)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35965,"89662020","Medocodene 30mg/500mg effervescent tablets (Mylan)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35967,"92507020","Paramed Extra Power Pain Control tablets (Galpharm International Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",35968,"92585020","Matrifen 25micrograms/hour transdermal patches (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",36019,"63577020","Co-dydramol 10mg+500mg Tablet (M & A Pharmachem Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",36035,"92198020","Tradorec XL 300mg tablets (Endo Ventures Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",36040,"92593020","Matrifen 100micrograms/hour transdermal patches (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",36152,"90897020","Propain caplets (Ceuta Healthcare Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",36211,"92587020","Matrifen 50micrograms/hour transdermal patches (Teva UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",36260,"85863020","Mendys 250mg Capsule (Kent Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",36472,"66011020","Paracetamol 500 mg+ pentazocine 15mg tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",36486,"87664020","Econac XL 100mg tablets (AMCo)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",36488,"71799020","Co-codamol 30mg/500mg capsules (Mylan)","MULTIPLY_ProdcodeID_painful_conditions"
